campaign_tag,sample_id,sample_index,method_order,method_key,method_label,method_group,schedule_mode,shots,target_selection_mode,target_fraction,jzz,hx,hz,threshold,bad_count,bad_rate
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,1.3212546470614317,0.8099413834553117,0.0,0.01,99,0.99
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,1.3212546470614317,0.8099413834553117,0.0,0.05,90,0.9
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,1.3212546470614317,0.8099413834553117,0.0,0.1,50,0.5
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,1.3212546470614317,0.8099413834553117,0.0,0.2,6,0.06
commeff_tfim_8qubit_highNoise,H00003,3,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,1.3212546470614317,0.8099413834553117,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,1.3212546470614317,0.8099413834553117,0.0,0.01,100,1.0
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,1.3212546470614317,0.8099413834553117,0.0,0.05,39,0.39
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,1.3212546470614317,0.8099413834553117,0.0,0.1,38,0.38
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,1.3212546470614317,0.8099413834553117,0.0,0.2,0,0.0
commeff_tfim_8qubit_highNoise,H00003,3,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,1.3212546470614317,0.8099413834553117,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,1.3212546470614317,0.8099413834553117,0.0,0.01,100,1.0
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,1.3212546470614317,0.8099413834553117,0.0,0.05,86,0.86
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,1.3212546470614317,0.8099413834553117,0.0,0.1,52,0.52
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,1.3212546470614317,0.8099413834553117,0.0,0.2,1,0.01
commeff_tfim_8qubit_highNoise,H00003,3,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,1.3212546470614317,0.8099413834553117,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,1.3212546470614317,0.8099413834553117,0.0,0.01,100,1.0
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,1.3212546470614317,0.8099413834553117,0.0,0.05,48,0.48
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,1.3212546470614317,0.8099413834553117,0.0,0.1,39,0.39
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,1.3212546470614317,0.8099413834553117,0.0,0.2,8,0.08
commeff_tfim_8qubit_highNoise,H00003,3,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,1.3212546470614317,0.8099413834553117,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.01,100,1.0
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.05,13,0.13
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.1,11,0.11
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.2,1,0.01
commeff_tfim_8qubit_highNoise,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,1.3212546470614317,0.8099413834553117,0.0,0.01,100,1.0
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,1.3212546470614317,0.8099413834553117,0.0,0.05,92,0.92
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,1.3212546470614317,0.8099413834553117,0.0,0.1,71,0.71
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,1.3212546470614317,0.8099413834553117,0.0,0.2,3,0.03
commeff_tfim_8qubit_highNoise,H00003,3,9,shot_100,shot_100,shot,,100,,,1.3212546470614317,0.8099413834553117,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,1,clean,clean,clean,,,,,-1.7119030790166239,0.17443229811114325,0.0,0.01,91,0.91
commeff_tfim_8qubit_highNoise,H00004,4,1,clean,clean,clean,,,,,-1.7119030790166239,0.17443229811114325,0.0,0.05,91,0.91
commeff_tfim_8qubit_highNoise,H00004,4,1,clean,clean,clean,,,,,-1.7119030790166239,0.17443229811114325,0.0,0.1,57,0.57
commeff_tfim_8qubit_highNoise,H00004,4,1,clean,clean,clean,,,,,-1.7119030790166239,0.17443229811114325,0.0,0.2,6,0.06
commeff_tfim_8qubit_highNoise,H00004,4,1,clean,clean,clean,,,,,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,2,full,full,full_noise,staged_prob_schedule,,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.01,12,0.12
commeff_tfim_8qubit_highNoise,H00004,4,2,full,full,full_noise,staged_prob_schedule,,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.05,12,0.12
commeff_tfim_8qubit_highNoise,H00004,4,2,full,full,full_noise,staged_prob_schedule,,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.1,12,0.12
commeff_tfim_8qubit_highNoise,H00004,4,2,full,full,full_noise,staged_prob_schedule,,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.2,1,0.01
commeff_tfim_8qubit_highNoise,H00004,4,2,full,full,full_noise,staged_prob_schedule,,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.01,89,0.89
commeff_tfim_8qubit_highNoise,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.05,89,0.89
commeff_tfim_8qubit_highNoise,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.1,72,0.72
commeff_tfim_8qubit_highNoise,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.2,30,0.3
commeff_tfim_8qubit_highNoise,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.01,84,0.84
commeff_tfim_8qubit_highNoise,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.05,84,0.84
commeff_tfim_8qubit_highNoise,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.1,57,0.57
commeff_tfim_8qubit_highNoise,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.2,8,0.08
commeff_tfim_8qubit_highNoise,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.01,14,0.14
commeff_tfim_8qubit_highNoise,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.05,14,0.14
commeff_tfim_8qubit_highNoise,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.1,12,0.12
commeff_tfim_8qubit_highNoise,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.2,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.01,90,0.9
commeff_tfim_8qubit_highNoise,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.05,90,0.9
commeff_tfim_8qubit_highNoise,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.1,48,0.48
commeff_tfim_8qubit_highNoise,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.2,9,0.09
commeff_tfim_8qubit_highNoise,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.01,58,0.58
commeff_tfim_8qubit_highNoise,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.05,58,0.58
commeff_tfim_8qubit_highNoise,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.1,39,0.39
commeff_tfim_8qubit_highNoise,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.2,14,0.14
commeff_tfim_8qubit_highNoise,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.01,39,0.39
commeff_tfim_8qubit_highNoise,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.05,39,0.39
commeff_tfim_8qubit_highNoise,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.1,32,0.32
commeff_tfim_8qubit_highNoise,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.2,6,0.06
commeff_tfim_8qubit_highNoise,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit_highNoise,H00004,4,9,shot_100,shot_100,shot,,100,,,-1.7119030790166239,0.17443229811114325,0.0,0.01,95,0.95
commeff_tfim_8qubit_highNoise,H00004,4,9,shot_100,shot_100,shot,,100,,,-1.7119030790166239,0.17443229811114325,0.0,0.05,95,0.95
commeff_tfim_8qubit_highNoise,H00004,4,9,shot_100,shot_100,shot,,100,,,-1.7119030790166239,0.17443229811114325,0.0,0.1,74,0.74
commeff_tfim_8qubit_highNoise,H00004,4,9,shot_100,shot_100,shot,,100,,,-1.7119030790166239,0.17443229811114325,0.0,0.2,20,0.2
commeff_tfim_8qubit_highNoise,H00004,4,9,shot_100,shot_100,shot,,100,,,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
