campaign_tag,sample_id,sample_index,method_order,method_key,method_label,method_group,schedule_mode,shots,target_selection_mode,target_fraction,target_selected_count,target_total_params,seed,ground_energy,top_energy,jzz,hx,hz,clean_final_energy,final_e,absolute_gap,normalized_gap,spectrum_span,bad_final,diverged,total_steps,time_s,source
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,68,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.89898,-8.85606,1.3273771244016892,0.0652,20.366874248803377,False,False,1000,2717.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,68,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.89898,-7.711124180443282,2.472312943958406,0.12138892368835957,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-7.32495,2.8584871244016883,0.1403,20.366874248803377,True,False,1000,100.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-8.85312,1.330317124401688,0.0653,20.366874248803377,False,False,990,2688.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-7.23967,2.9437671244016883,0.1445,20.366874248803377,True,False,1010,1928.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-6.63493,3.548507124401689,0.1742,20.366874248803377,True,False,1020,2395.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-8.858,1.325437124401688,0.0651,20.366874248803377,False,False,1050,2721.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-7.43433,2.7491071244016885,0.135,20.366874248803377,True,False,640,1197.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-8.86073,1.3227071244016884,0.0649,20.366874248803377,False,False,730,1665.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-8.85621,1.3272271244016878,0.0652,20.366874248803377,False,False,1200,3099.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,69,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.32495,-6.431256480726678,3.7521806436750103,0.18422957778587293,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-7.94807,2.235367124401688,0.1098,20.366874248803377,True,False,1000,102.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-8.85365,1.3297871244016886,0.0653,20.366874248803377,False,False,1060,2812.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-8.32791,1.8555271244016893,0.0911,20.366874248803377,False,False,1040,2081.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-8.85576,1.3276771244016885,0.0652,20.366874248803377,False,False,1050,2390.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-8.85815,1.3252871244016884,0.0651,20.366874248803377,False,False,970,2478.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-8.21338,1.9700571244016878,0.0967,20.366874248803377,False,False,700,1328.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-9.01419,1.1692471244016893,0.0574,20.366874248803377,False,False,1080,2514.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-8.855,1.3284371244016882,0.0652,20.366874248803377,False,False,950,2580.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,70,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.94807,-8.127788852108685,2.055648272293004,0.10093096501608646,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-8.67406,1.5093771244016878,0.0741,20.366874248803377,False,False,1000,98.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-8.85347,1.3299671244016888,0.0653,20.366874248803377,False,False,780,2044.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-7.48082,2.702617124401689,0.1327,20.366874248803377,True,False,1130,2146.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-6.17842,4.0050171244016886,0.1966,20.366874248803377,True,False,1230,2792.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-8.85796,1.3254771244016883,0.0651,20.366874248803377,False,False,880,2220.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-8.14729,2.0361471244016887,0.1,20.366874248803377,False,False,800,1515.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-7.81068,2.372757124401689,0.1165,20.366874248803377,True,False,1030,2366.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-8.85478,1.3286571244016887,0.0652,20.366874248803377,False,False,1190,3154.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,71,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.67406,-6.7191329141635805,3.464304210238108,0.17009503608250792,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-8.86611,1.3173271244016878,0.0647,20.366874248803377,False,False,1000,99.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-8.85367,1.3297671244016893,0.0653,20.366874248803377,False,False,1000,2685.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-7.49723,2.6862071244016885,0.1319,20.366874248803377,True,False,910,1691.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-8.28264,1.900797124401688,0.0933,20.366874248803377,False,False,1340,2947.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-8.8573,1.3261371244016882,0.0651,20.366874248803377,False,False,1000,2405.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-8.02819,2.155247124401688,0.1058,20.366874248803377,True,False,820,1579.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-8.86348,1.3199571244016894,0.0648,20.366874248803377,False,False,910,2101.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-8.85549,1.327947124401689,0.0652,20.366874248803377,False,False,1650,4437.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,72,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.86611,-7.898658720447181,2.2847784039545074,0.11218110231562647,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-8.20627,1.9771671244016886,0.0971,20.366874248803377,False,False,1000,98.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-8.85363,1.3298071244016878,0.0653,20.366874248803377,False,False,1080,2930.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-8.86121,1.3222271244016888,0.0649,20.366874248803377,False,False,800,1830.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-8.272,1.9114371244016883,0.0939,20.366874248803377,False,False,1030,2734.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-8.85768,1.3257571244016884,0.0651,20.366874248803377,False,False,970,2861.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-7.52878,2.6546571244016883,0.1303,20.366874248803377,True,False,520,1117.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-7.49817,2.6852671244016886,0.1318,20.366874248803377,True,False,970,2589.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-8.85613,1.3273071244016883,0.0652,20.366874248803377,False,False,1310,4127.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,73,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.20627,-7.889987505351037,2.2934496190506515,0.11260685321830383,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-8.71539,1.4680471244016893,0.0721,20.366874248803377,False,False,1000,114.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-8.85361,1.3298271244016888,0.0653,20.366874248803377,False,False,970,2880.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-7.55344,2.6299971244016884,0.1291,20.366874248803377,True,False,1260,2691.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-8.39685,1.786587124401688,0.0877,20.366874248803377,False,False,1080,2589.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-8.85807,1.325367124401689,0.0651,20.366874248803377,False,False,730,2005.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-8.4251,1.758337124401688,0.0863,20.366874248803377,False,False,910,1847.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-8.86113,1.3223071244016893,0.0649,20.366874248803377,False,False,720,1869.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-8.85575,1.3276871244016881,0.0652,20.366874248803377,False,False,880,2507.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,74,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.71539,-7.536015064185587,2.647422060216101,0.12998666500686273,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-9.48369,0.6997471244016893,0.0344,20.366874248803377,False,False,1000,107.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-8.85348,1.3299571244016892,0.0653,20.366874248803377,False,False,800,2249.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-8.83303,1.3504071244016878,0.0663,20.366874248803377,False,False,880,1788.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-7.16339,3.020047124401689,0.1483,20.366874248803377,True,False,810,2062.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-8.85752,1.3259171244016894,0.0651,20.366874248803377,False,False,1250,3428.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-8.58011,1.6033271244016891,0.0787,20.366874248803377,False,False,820,1672.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-8.63833,1.5451071244016887,0.0759,20.366874248803377,False,False,1020,2502.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-7.28003,2.9034071244016886,0.1426,20.366874248803377,True,False,610,1778.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,75,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.48369,-6.858835694238104,3.3246014301635842,0.16323572235729394,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-8.85313,1.3303071244016884,0.0653,20.366874248803377,False,False,1000,107.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-8.85367,1.3297671244016893,0.0653,20.366874248803377,False,False,1190,3439.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-7.30319,2.8802471244016887,0.1414,20.366874248803377,True,False,1380,2907.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-7.67304,2.5103971244016883,0.1233,20.366874248803377,True,False,740,1757.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-8.85762,1.3258171244016879,0.0651,20.366874248803377,False,False,1250,3434.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-6.43445,3.7489871244016886,0.1841,20.366874248803377,True,False,630,1267.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-8.5213,1.6621371244016885,0.0816,20.366874248803377,False,False,1250,2720.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-8.85596,1.327477124401689,0.0652,20.366874248803377,False,False,1140,3253.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,76,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.85313,-7.851393377616139,2.3320437467855495,0.11450179925977436,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-7.85334,2.3300971244016884,0.1144,20.366874248803377,True,False,1000,108.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-8.85305,1.330387124401689,0.0653,20.366874248803377,False,False,890,2571.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-6.90781,3.275627124401689,0.1608,20.366874248803377,True,False,730,1602.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-7.5169,2.666537124401689,0.1309,20.366874248803377,True,False,980,2301.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-8.85808,1.3253571244016893,0.0651,20.366874248803377,False,False,750,2337.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-8.30478,1.8786571244016894,0.0922,20.366874248803377,False,False,810,2631.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-7.88168,2.3017571244016883,0.113,20.366874248803377,True,False,1130,3634.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,77,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.85334,-8.85606,1.3273771244016892,0.0652,20.366874248803377,False,False,1130,3439.3,sweep_8qubit_highNoise.py
