campaign_tag,sample_id,sample_index,method_order,method_key,method_label,method_group,schedule_mode,target_selection_mode,target_fraction,jzz,hx,hz,threshold,bad_count,bad_rate
commeff_tfim_8qubit,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.05,7,0.07
commeff_tfim_8qubit,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.1,6,0.06
commeff_tfim_8qubit,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.2,0,0.0
commeff_tfim_8qubit,H00003,3,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,1.3212546470614317,0.8099413834553117,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,1,clean,clean,clean,,,,-1.7119030790166239,0.17443229811114325,0.0,0.01,91,0.91
commeff_tfim_8qubit,H00004,4,1,clean,clean,clean,,,,-1.7119030790166239,0.17443229811114325,0.0,0.05,91,0.91
commeff_tfim_8qubit,H00004,4,1,clean,clean,clean,,,,-1.7119030790166239,0.17443229811114325,0.0,0.1,57,0.57
commeff_tfim_8qubit,H00004,4,1,clean,clean,clean,,,,-1.7119030790166239,0.17443229811114325,0.0,0.2,6,0.06
commeff_tfim_8qubit,H00004,4,1,clean,clean,clean,,,,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,2,full,full,full_noise,staged_prob_schedule,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.01,42,0.42
commeff_tfim_8qubit,H00004,4,2,full,full,full_noise,staged_prob_schedule,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.05,42,0.42
commeff_tfim_8qubit,H00004,4,2,full,full,full_noise,staged_prob_schedule,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.1,40,0.4
commeff_tfim_8qubit,H00004,4,2,full,full,full_noise,staged_prob_schedule,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.2,2,0.02
commeff_tfim_8qubit,H00004,4,2,full,full,full_noise,staged_prob_schedule,,1.0,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.01,93,0.93
commeff_tfim_8qubit,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.05,93,0.93
commeff_tfim_8qubit,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.1,81,0.81
commeff_tfim_8qubit,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.2,28,0.28
commeff_tfim_8qubit,H00004,4,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.01,90,0.9
commeff_tfim_8qubit,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.05,90,0.9
commeff_tfim_8qubit,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.1,66,0.66
commeff_tfim_8qubit,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.2,7,0.07
commeff_tfim_8qubit,H00004,4,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.01,39,0.39
commeff_tfim_8qubit,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.05,39,0.39
commeff_tfim_8qubit,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.1,39,0.39
commeff_tfim_8qubit,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.2,0,0.0
commeff_tfim_8qubit,H00004,4,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.01,88,0.88
commeff_tfim_8qubit,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.05,88,0.88
commeff_tfim_8qubit,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.1,58,0.58
commeff_tfim_8qubit,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.2,11,0.11
commeff_tfim_8qubit,H00004,4,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.01,46,0.46
commeff_tfim_8qubit,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.05,46,0.46
commeff_tfim_8qubit,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.1,41,0.41
commeff_tfim_8qubit,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.2,7,0.07
commeff_tfim_8qubit,H00004,4,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
commeff_tfim_8qubit,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.01,42,0.42
commeff_tfim_8qubit,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.05,42,0.42
commeff_tfim_8qubit,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.1,39,0.39
commeff_tfim_8qubit,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.2,2,0.02
commeff_tfim_8qubit,H00004,4,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,-1.7119030790166239,0.17443229811114325,0.0,0.3,0,0.0
