campaign_tag,sample_id,sample_index,method_order,method_key,method_label,method_group,schedule_mode,target_selection_mode,target_fraction,target_selected_count,target_total_params,seed,ground_energy,top_energy,jzz,hx,hz,clean_final_energy,final_e,absolute_gap,normalized_gap,spectrum_span,bad_final,diverged,total_steps,time_s
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,72,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.18637,-13.93187,0.46246437522269446,0.0161,28.78866875044539,False,False,510,1203.0
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,72,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.18637,-12.07371,2.3206243752226943,0.0806,28.78866875044539,False,False,740,1315.9
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,72,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.18637,-13.93189,0.4624443752226952,0.0161,28.78866875044539,False,False,630,1348.0
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,72,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.18637,-13.93183,0.4625043752226947,0.0161,28.78866875044539,False,False,600,1438.9
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-14.09982,0.2945143752226951,0.0102,28.78866875044539,False,False,1000,108.4
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-13.93184,0.4624943752226951,0.0161,28.78866875044539,False,False,510,1274.0
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-10.52652,3.867814375222695,0.1344,28.78866875044539,True,False,780,1443.2
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-10.61348,3.7808543752226953,0.1313,28.78866875044539,True,False,1030,2185.5
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-13.93183,0.4625043752226947,0.0161,28.78866875044539,False,False,470,1104.5
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-12.10897,2.285364375222695,0.0794,28.78866875044539,False,False,530,927.7
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-10.07661,4.317724375222694,0.15,28.78866875044539,True,False,640,1377.9
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,73,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09982,-13.93179,0.462544375222695,0.0161,28.78866875044539,False,False,420,998.0
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-9.64012,4.754214375222695,0.1651,28.78866875044539,True,False,1000,96.1
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,580,1445.3
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-11.13553,3.258804375222695,0.1132,28.78866875044539,True,False,770,1361.2
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-12.08666,2.3076743752226943,0.0802,28.78866875044539,False,False,860,1807.4
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-11.13557,3.258764375222695,0.1132,28.78866875044539,True,False,490,1150.7
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-10.08019,4.3141443752226944,0.1499,28.78866875044539,True,False,600,1053.7
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-13.93187,0.46246437522269446,0.0161,28.78866875044539,False,False,880,1895.7
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,74,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-9.64012,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,1040,2575.5
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-14.09738,0.2969543752226951,0.0103,28.78866875044539,False,False,1000,96.4
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-13.9318,0.4625343752226936,0.0161,28.78866875044539,False,False,670,1676.7
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-11.57667,2.8176643752226944,0.0979,28.78866875044539,False,False,920,1697.5
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-12.93642,1.4579143752226944,0.0506,28.78866875044539,False,False,840,1585.9
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-13.93184,0.4624943752226951,0.0161,28.78866875044539,False,False,670,1619.6
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-14.19684,0.19749437522269453,0.0069,28.78866875044539,False,False,690,1250.9
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-9.60068,4.793654375222694,0.1665,28.78866875044539,True,False,950,2114.1
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,75,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.09738,-13.93189,0.4624443752226952,0.0161,28.78866875044539,False,False,880,2285.0
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-10.0975,4.296834375222694,0.1493,28.78866875044539,True,False,1000,96.4
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,490,1194.8
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-11.92764,2.466694375222694,0.0857,28.78866875044539,False,False,910,1627.2
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-9.99194,4.402394375222695,0.1529,28.78866875044539,True,False,970,2049.9
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,500,1202.8
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-10.2752,4.1191343752226945,0.1431,28.78866875044539,True,False,580,1043.5
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-13.93185,0.4624843752226937,0.0161,28.78866875044539,False,False,700,1583.9
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,76,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.0975,-13.9318,0.4625343752226936,0.0161,28.78866875044539,False,False,570,1374.6
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-11.90573,2.4886043752226943,0.0864,28.78866875044539,False,False,1000,95.8
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-11.13554,3.2587943752226938,0.1132,28.78866875044539,True,False,550,1348.6
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-8.53103,5.863304375222695,0.2037,28.78866875044539,True,False,640,1180.0
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-9.13328,5.261054375222695,0.1827,28.78866875044539,True,False,970,2106.8
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-11.13553,3.258804375222695,0.1132,28.78866875044539,True,False,480,1124.7
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-9.4648,4.929534375222694,0.1712,28.78866875044539,True,False,600,1064.1
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-12.13494,2.259394375222694,0.0785,28.78866875044539,False,False,870,1897.3
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,77,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-11.90573,-11.14401,3.2503243752226947,0.1129,28.78866875044539,True,False,500,1245.9
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-13.932,0.46233437522269405,0.0161,28.78866875044539,False,False,1000,96.3
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-11.13555,3.258784375222694,0.1132,28.78866875044539,True,False,950,2406.9
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-8.79816,5.596174375222695,0.1944,28.78866875044539,True,False,660,1177.9
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-10.76104,3.633294375222695,0.1262,28.78866875044539,True,False,1100,2127.5
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,980,2383.6
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-13.93183,0.4625043752226947,0.0161,28.78866875044539,False,False,640,1135.4
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-13.93187,0.46246437522269446,0.0161,28.78866875044539,False,False,790,1749.7
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,78,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.932,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,970,2371.4
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-13.93199,0.46234437522269367,0.0161,28.78866875044539,False,False,1000,96.4
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,550,1353.3
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-10.2333,4.161034375222695,0.1445,28.78866875044539,True,False,1060,1817.6
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-11.39515,2.999184375222695,0.1042,28.78866875044539,True,False,830,1803.7
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,650,1578.8
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,470,818.6
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-13.93188,0.46245437522269484,0.0161,28.78866875044539,False,False,800,1723.1
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,79,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-13.93199,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,580,1432.5
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-12.47257,1.9217643752226952,0.0668,28.78866875044539,False,False,1000,96.4
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-13.93184,0.4624943752226951,0.0161,28.78866875044539,False,False,550,1358.5
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-11.7223,2.672034375222694,0.0928,28.78866875044539,False,False,780,1435.4
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-12.11483,2.279504375222695,0.0792,28.78866875044539,False,False,880,1793.0
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-13.9318,0.4625343752226936,0.0161,28.78866875044539,False,False,510,1201.8
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-9.26413,5.130204375222695,0.1782,28.78866875044539,True,False,550,962.4
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-12.00292,2.391414375222695,0.0831,28.78866875044539,False,False,840,1868.3
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,80,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.47257,-13.9318,0.4625343752226936,0.0161,28.78866875044539,False,False,480,1206.3
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-10.2983,4.096034375222695,0.1423,28.78866875044539,True,False,1000,96.8
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,430,1037.1
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-9.03861,5.355724375222694,0.186,28.78866875044539,True,False,530,957.7
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-10.72461,3.6697243752226942,0.1275,28.78866875044539,True,False,910,1985.2
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,430,1013.0
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-12.12379,2.270544375222695,0.0789,28.78866875044539,False,False,740,1311.9
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-11.90909,2.4852443752226936,0.0863,28.78866875044539,False,False,560,1187.1
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,81,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.2983,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,840,2050.4
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-14.19249,0.20184437522269505,0.007,28.78866875044539,False,False,1000,96.4
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,670,1667.0
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-9.61171,4.782624375222694,0.1661,28.78866875044539,True,False,710,1246.7
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-10.90068,3.493654375222695,0.1214,28.78866875044539,True,False,750,1602.3
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-11.13555,3.258784375222694,0.1132,28.78866875044539,True,False,550,1301.1
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-12.56769,1.8266443752226937,0.0635,28.78866875044539,False,False,550,988.8
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-13.93187,0.46246437522269446,0.0161,28.78866875044539,False,False,710,1547.9
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,82,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-14.19249,-11.15584,3.238494375222695,0.1125,28.78866875044539,True,False,700,1684.0
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-10.44969,3.944644375222694,0.137,28.78866875044539,True,False,1000,96.3
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,880,2214.6
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-12.36408,2.030254375222695,0.0705,28.78866875044539,False,False,710,1346.7
commeff_tfim_8qubit,H00002,2,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-13.05455,1.3397843752226937,0.0465,28.78866875044539,False,False,810,1768.0
commeff_tfim_8qubit,H00002,2,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-13.93181,0.46252437522269396,0.0161,28.78866875044539,False,False,900,2177.1
commeff_tfim_8qubit,H00002,2,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-10.42129,3.9730443752226936,0.138,28.78866875044539,True,False,460,796.1
commeff_tfim_8qubit,H00002,2,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,590,1326.0
commeff_tfim_8qubit,H00002,2,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,83,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-10.44969,-13.9318,0.4625343752226936,0.0161,28.78866875044539,False,False,730,1819.2
commeff_tfim_8qubit,H00002,2,1,clean,clean,clean,,,,,96,84,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.39881,-12.39881,1.9955243752226952,0.0693,28.78866875044539,False,False,1000,96.9
commeff_tfim_8qubit,H00002,2,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,84,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.39881,-13.93182,0.46251437522269434,0.0161,28.78866875044539,False,False,580,1434.2
commeff_tfim_8qubit,H00002,2,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,84,-14.394334375222694,14.394334375222694,-1.922442538910711,0.8416061333504223,0.0,-12.39881,-11.91203,2.4823043752226948,0.0862,28.78866875044539,False,False,910,1659.9
